sep=,
TIME,LATITUDE (deg+-m),LONGITUDE (deg+-m),ALTITUDE (m+-m),TRACK (deg from true north+-deg),SPEED (m/s+-m/s),CLIMB (m/s+-m/s),MODE,SAT
2016-05-20T08:30:44.000Z+-0.005,41.126261+-3.68,-8.6407275+-7.984,89.3+-6.842,0.0+-nan,0.046+-nan,0.0+-nan,3,14
2016-05-20T08:30:45.000Z+-0.005,41.1262615+-3.68,-8.640728+-7.984,89.3+-6.842,0.0+-nan,0.171+-nan,0.0+-nan,3,14
2016-05-20T08:30:46.000Z+-0.005,41.1262625+-3.68,-8.640728667+-7.984,89.4+-6.842,0.0+-nan,0.121+-nan,0.0+-nan,3,14
2016-05-20T08:30:47.000Z+-0.005,41.126262333+-3.68,-8.6407275+-7.984,89.4+-6.842,0.0+-nan,0.034+-nan,0.0+-nan,3,14
2016-05-20T08:30:49.000Z+-0.005,41.126261167+-3.68,-8.640727167+-7.984,89.3+-6.842,0.0+-nan,0.075+-nan,0.0+-nan,3,14
2016-05-20T08:30:50.000Z+-0.005,41.126261+-3.68,-8.640727+-7.984,89.3+-6.842,0.0+-nan,0.054+-nan,0.0+-nan,3,14
2016-05-20T08:30:51.000Z+-0.005,41.126260833+-3.68,-8.640728+-7.984,89.2+-6.842,0.0+-nan,0.054+-nan,0.0+-nan,3,14
2016-05-20T08:30:52.000Z+-0.005,41.126260333+-3.68,-8.640729167+-7.984,89.1+-6.842,0.0+-nan,0.046+-nan,0.0+-nan,3,14
2016-05-20T08:30:53.000Z+-0.005,41.1262595+-3.68,-8.640729167+-7.984,89.3+-6.842,0.0+-nan,0.058+-nan,0.0+-nan,3,14
2016-05-20T08:30:54.000Z+-0.005,41.126258833+-3.68,-8.640729+-7.984,89.2+-6.842,0.0+-nan,0.066+-nan,0.0+-nan,3,14
2016-05-20T08:30:55.000Z+-0.005,41.12626+-3.68,-8.6407275+-7.984,89.3+-6.842,0.0+-nan,0.032+-nan,0.0+-nan,3,14
2016-05-20T08:30:56.000Z+-0.005,41.126259667+-3.68,-8.640723833+-7.984,89.2+-6.842,158.68+-nan,0.141+-nan,0.0+-nan,3,14
2016-05-20T08:30:57.000Z+-0.005,41.126259667+-3.68,-8.640722+-7.984,89.3+-6.842,0.0+-nan,0.027+-nan,0.0+-nan,3,14
2016-05-20T08:30:58.000Z+-0.005,41.1262595+-3.68,-8.640720833+-7.984,89.4+-6.842,0.0+-nan,0.023+-nan,0.0+-nan,3,14
2016-05-20T08:30:59.000Z+-0.005,41.126258833+-3.68,-8.640721333+-7.984,89.5+-6.842,0.0+-nan,0.116+-nan,0.0+-nan,3,14
2016-05-20T08:31:00.000Z+-0.005,41.126257+-3.68,-8.640721667+-7.984,89.4+-6.842,0.0+-nan,0.119+-nan,0.0+-nan,3,14
2016-05-20T08:31:01.000Z+-0.005,41.126256667+-3.68,-8.640721167+-7.984,89.2+-6.842,0.0+-nan,0.03+-nan,0.0+-nan,3,14
2016-05-20T08:31:02.000Z+-0.005,41.126256667+-3.68,-8.640722+-7.984,89.0+-6.842,0.0+-nan,0.095+-nan,0.0+-nan,3,14
2016-05-20T08:31:07.000Z+-0.005,41.126256333+-3.68,-8.640717667+-7.984,88.8+-6.842,0.0+-nan,0.076+-nan,0.0+-nan,3,14
2016-05-20T08:31:10.000Z+-0.005,41.126256333+-3.68,-8.640720167+-7.984,89.0+-6.842,0.0+-nan,0.032+-nan,0.0+-nan,3,14
2016-05-20T08:31:11.000Z+-0.005,41.1262565+-3.68,-8.640721167+-7.984,89.2+-6.842,0.0+-nan,0.059+-nan,0.0+-nan,3,14
2016-05-20T08:31:12.000Z+-0.005,41.126256333+-3.68,-8.640721+-7.984,89.2+-6.842,0.0+-nan,0.046+-nan,0.0+-nan,3,14
2016-05-20T08:31:13.000Z+-0.005,41.126256+-3.68,-8.6407215+-7.984,89.2+-6.842,0.0+-nan,0.084+-nan,0.0+-nan,3,14
2016-05-20T08:31:14.000Z+-0.005,41.126255833+-3.68,-8.640722+-7.984,89.1+-6.842,0.0+-nan,0.049+-nan,0.0+-nan,3,14
2016-05-20T08:31:15.000Z+-0.005,41.126255833+-3.68,-8.640722+-7.984,89.1+-6.842,0.0+-nan,0.066+-nan,0.0+-nan,3,14
2016-05-20T08:31:16.000Z+-0.005,41.126256333+-3.68,-8.640722333+-7.984,89.2+-6.842,0.0+-nan,0.106+-nan,0.0+-nan,3,14
2016-05-20T08:31:17.000Z+-0.005,41.1262565+-3.68,-8.640722167+-7.984,89.3+-6.842,0.0+-nan,0.021+-nan,0.0+-nan,3,15
2016-05-20T08:31:18.000Z+-0.005,41.126255167+-3.68,-8.640722+-7.984,89.5+-6.842,0.0+-nan,0.087+-nan,0.0+-nan,3,15
2016-05-20T08:31:19.000Z+-0.005,41.126252333+-3.68,-8.640721833+-7.984,89.7+-6.9,0.0+-nan,0.151+-nan,0.0+-nan,3,15
2016-05-20T08:31:20.000Z+-0.005,41.126251+-3.68,-8.640722667+-7.984,89.8+-6.842,0.0+-nan,0.101+-nan,0.0+-nan,3,15
2016-05-20T08:31:21.000Z+-0.005,41.126249833+-3.68,-8.640724333+-7.984,89.8+-6.842,0.0+-nan,0.059+-nan,0.0+-nan,3,14
2016-05-20T08:31:22.000Z+-0.005,41.1262505+-3.68,-8.640725333+-7.984,89.9+-6.842,0.0+-nan,0.077+-nan,0.0+-nan,3,14
2016-05-20T08:31:25.000Z+-0.005,41.126250667+-3.68,-8.640726167+-7.984,89.9+-6.842,0.0+-nan,0.11+-nan,0.0+-nan,3,14
2016-05-20T08:31:26.000Z+-0.005,41.126250167+-3.68,-8.640727333+-7.984,89.9+-6.842,0.0+-nan,0.163+-nan,0.0+-nan,3,14
2016-05-20T08:31:27.000Z+-0.005,41.126250667+-3.68,-8.640728167+-7.984,89.8+-6.842,0.0+-nan,0.065+-nan,0.0+-nan,3,14
2016-05-20T08:31:34.000Z+-0.005,41.126258+-3.68,-8.640728667+-7.984,90.6+-6.842,0.0+-nan,0.019+-nan,0.0+-nan,3,14
2016-05-20T08:31:35.000Z+-0.005,41.126258333+-3.68,-8.640728833+-7.984,90.7+-6.842,0.0+-nan,0.064+-nan,0.0+-nan,3,14
2016-05-20T08:31:36.000Z+-0.005,41.1262585+-3.68,-8.6407285+-7.984,90.8+-6.842,0.0+-nan,0.043+-nan,0.0+-nan,3,14
2016-05-20T08:31:37.000Z+-0.005,41.126259167+-3.68,-8.640728+-7.984,90.9+-6.785,0.0+-nan,0.033+-nan,0.0+-nan,3,14
2016-05-20T08:31:38.000Z+-0.005,41.126259333+-3.68,-8.640728833+-7.984,91.0+-6.785,0.0+-nan,0.068+-nan,0.0+-nan,3,14
2016-05-20T08:31:39.000Z+-0.005,41.126260167+-3.68,-8.6407285+-7.984,91.1+-6.785,0.0+-nan,0.04+-nan,0.0+-nan,3,14
2016-05-20T08:31:40.000Z+-0.005,41.126261333+-3.68,-8.640727333+-7.984,91.2+-6.785,0.0+-nan,0.021+-nan,0.0+-nan,3,14
2016-05-20T08:31:41.000Z+-0.005,41.126262167+-3.68,-8.640726333+-7.984,91.4+-6.785,0.0+-nan,0.04+-nan,0.0+-nan,3,14
2016-05-20T08:31:42.000Z+-0.005,41.126262167+-3.68,-8.640725667+-7.984,91.5+-6.785,0.0+-nan,0.04+-nan,0.0+-nan,3,14
2016-05-20T08:31:43.000Z+-0.005,41.126261667+-3.68,-8.640725667+-7.984,91.6+-6.785,0.0+-nan,0.028+-nan,0.0+-nan,3,14
2016-05-20T08:31:44.000Z+-0.005,41.126260833+-3.68,-8.640726667+-7.984,91.4+-6.785,0.0+-nan,0.032+-nan,0.0+-nan,3,14
2016-05-20T08:31:45.000Z+-0.005,41.126261167+-3.68,-8.640727+-7.984,91.2+-6.785,0.0+-nan,0.083+-nan,0.0+-nan,3,14
2016-05-20T08:31:46.000Z+-0.005,41.126261333+-3.68,-8.640727333+-7.984,91.0+-6.785,0.0+-nan,0.048+-nan,0.0+-nan,3,14
2016-05-20T08:31:47.000Z+-0.005,41.126261833+-3.68,-8.640727333+-7.984,91.0+-6.785,0.0+-nan,0.066+-nan,0.0+-nan,3,14
2016-05-20T08:31:48.000Z+-0.005,41.126261667+-3.68,-8.640726833+-7.984,91.0+-6.785,0.0+-nan,0.019+-nan,0.0+-nan,3,14
2016-05-20T08:31:49.000Z+-0.005,41.1262615+-3.68,-8.640727333+-7.984,91.1+-6.785,0.0+-nan,0.07+-nan,0.0+-nan,3,14
2016-05-20T08:31:50.000Z+-0.005,41.126261333+-3.68,-8.640728667+-7.984,91.1+-6.785,0.0+-nan,0.151+-nan,0.0+-nan,3,14
2016-05-20T08:31:51.000Z+-0.005,41.126261167+-3.68,-8.640729333+-7.984,91.0+-6.785,0.0+-nan,0.033+-nan,0.0+-nan,3,14
2016-05-20T08:31:52.000Z+-0.005,41.126259667+-3.68,-8.640729833+-7.984,90.9+-6.785,0.0+-nan,0.084+-nan,0.0+-nan,3,14
2016-05-20T08:31:53.000Z+-0.005,41.126258333+-3.68,-8.640731667+-7.984,90.6+-6.785,0.0+-nan,0.03+-nan,0.0+-nan,3,14
2016-05-20T08:31:54.000Z+-0.005,41.126258167+-3.68,-8.640732167+-7.984,90.5+-6.785,0.0+-nan,0.115+-nan,0.0+-nan,3,14
2016-05-20T08:31:55.000Z+-0.005,41.1262585+-3.68,-8.640733667+-7.984,90.3+-6.785,0.0+-nan,0.041+-nan,0.0+-nan,3,14
2016-05-20T08:31:56.000Z+-0.005,41.126259667+-3.68,-8.640734167+-7.984,90.1+-6.785,0.0+-nan,0.044+-nan,0.0+-nan,3,14
2016-05-20T08:31:57.000Z+-0.005,41.126261+-3.68,-8.640734167+-7.984,90.0+-6.785,0.0+-nan,0.02+-nan,0.0+-nan,3,14
2016-05-20T08:31:58.000Z+-0.005,41.1262625+-3.68,-8.640734667+-7.984,90.0+-6.785,0.0+-nan,0.028+-nan,0.0+-nan,3,14
2016-05-20T08:32:00.000Z+-0.005,41.126262333+-3.68,-8.640736+-7.984,90.2+-6.785,0.0+-nan,0.079+-nan,0.0+-nan,3,15
2016-05-20T08:32:01.000Z+-0.005,41.126262167+-3.68,-8.6407365+-7.984,90.3+-6.785,0.0+-nan,0.012+-nan,0.0+-nan,3,15
2016-05-20T08:32:02.000Z+-0.005,41.126260333+-3.68,-8.64074+-7.984,90.5+-6.785,0.0+-nan,0.026+-nan,0.0+-nan,3,15
2016-05-20T08:32:03.000Z+-0.005,41.126260667+-3.68,-8.640739667+-7.984,90.5+-6.785,0.0+-nan,0.068+-nan,0.0+-nan,3,15
2016-05-20T08:32:04.000Z+-0.005,41.1262615+-3.68,-8.640738833+-7.984,90.5+-6.785,0.0+-nan,0.091+-nan,0.0+-nan,3,16
2016-05-20T08:32:05.000Z+-0.005,41.126261333+-3.68,-8.640741+-7.984,90.8+-6.785,0.0+-nan,0.061+-nan,0.0+-nan,3,16
2016-05-20T08:32:06.000Z+-0.005,41.12626+-3.68,-8.6407395+-7.984,90.9+-6.785,0.0+-nan,0.072+-nan,0.0+-nan,3,16
2016-05-20T08:32:07.000Z+-0.005,41.126258667+-3.68,-8.640738+-7.984,90.9+-6.785,0.0+-nan,0.067+-nan,0.0+-nan,3,16
2016-05-20T08:32:08.000Z+-0.005,41.126256833+-3.68,-8.640735333+-7.984,90.7+-6.785,130.94+-nan,0.254+-nan,0.0+-nan,3,15
2016-05-20T08:32:09.000Z+-0.005,41.126257167+-3.68,-8.640730833+-7.984,90.5+-6.785,111.39+-nan,0.368+-nan,0.0+-nan,3,15
2016-05-20T08:32:10.000Z+-0.005,41.1262565+-3.68,-8.640726667+-7.984,90.4+-6.785,103.49+-nan,0.239+-nan,0.0+-nan,3,15
2016-05-20T08:32:11.000Z+-0.005,41.1262555+-3.68,-8.6407245+-7.984,90.3+-6.785,0.0+-nan,0.103+-nan,0.0+-nan,3,15
2016-05-20T08:32:12.000Z+-0.005,41.126253833+-3.68,-8.640727167+-7.984,90.2+-6.785,120.24+-nan,0.227+-nan,0.0+-nan,3,15
2016-05-20T08:32:13.000Z+-0.005,41.126252333+-3.68,-8.640729333+-7.984,90.2+-6.785,129.17+-nan,0.203+-nan,0.0+-nan,3,15
2016-05-20T08:32:14.000Z+-0.005,41.126251167+-3.68,-8.6407305+-7.984,90.3+-6.785,0.0+-nan,0.253+-nan,0.0+-nan,3,14
2016-05-20T08:32:15.000Z+-0.005,41.126249667+-3.68,-8.640732833+-7.984,90.4+-6.785,0.0+-nan,0.387+-nan,0.0+-nan,3,14
2016-05-20T08:32:16.000Z+-0.005,41.126248667+-3.68,-8.640736167+-7.984,90.4+-6.785,0.0+-nan,0.314+-nan,0.0+-nan,3,14
2016-05-20T08:32:17.000Z+-0.005,41.126245+-3.68,-8.640736667+-7.984,90.5+-6.785,0.0+-nan,0.182+-nan,0.0+-nan,3,14
2016-05-20T08:32:18.000Z+-0.005,41.126246+-3.68,-8.6407325+-7.984,91.4+-6.785,110.18+-nan,0.433+-nan,0.0+-nan,3,14
2016-05-20T08:32:19.000Z+-0.005,41.1262425+-3.68,-8.640726167+-7.984,92.4+-6.785,110.47+-nan,0.501+-nan,0.0+-nan,3,14
2016-05-20T08:32:20.000Z+-0.005,41.1262395+-3.68,-8.6407215+-7.984,94.0+-5.923,117.63+-nan,0.236+-nan,0.0+-nan,3,14
2016-05-20T08:32:21.000Z+-0.005,41.126239667+-3.68,-8.6407175+-7.984,95.8+-5.923,101.21+-nan,0.262+-nan,0.0+-nan,3,14
2016-05-20T08:32:22.000Z+-0.005,41.126242833+-3.68,-8.640716833+-7.984,97.4+-5.923,40.32+-nan,0.424+-nan,0.0+-nan,3,14
2016-05-20T08:32:23.000Z+-0.005,41.126245+-3.68,-8.640714167+-7.984,99.0+-5.923,37.01+-nan,0.187+-nan,0.0+-nan,3,14
2016-05-20T08:32:24.000Z+-0.005,41.126246833+-3.68,-8.640707833+-7.984,100.5+-5.923,51.76+-nan,0.59+-nan,0.0+-nan,3,14
2016-05-20T08:32:25.000Z+-0.005,41.126252+-3.68,-8.640696667+-7.984,101.7+-5.923,58.7+-nan,1.484+-nan,0.0+-nan,3,15
2016-05-20T08:32:26.000Z+-0.005,41.126260333+-3.68,-8.6406805+-7.984,102.7+-5.923,57.84+-nan,1.699+-nan,0.0+-nan,3,15
2016-05-20T08:32:27.000Z+-0.005,41.126266667+-3.68,-8.640667833+-7.984,103.6+-5.923,58.53+-nan,0.899+-nan,0.0+-nan,3,14
2016-05-20T08:32:28.000Z+-0.005,41.126267667+-3.68,-8.640662+-7.984,104.3+-5.923,70.51+-nan,0.318+-nan,0.0+-nan,3,14
2016-05-20T08:32:32.000Z+-0.005,41.126280833+-3.68,-8.640604333+-7.984,119.9+-5.923,93.3+-nan,2.282+-nan,0.0+-nan,3,15
2016-05-20T08:32:33.000Z+-0.005,41.126276833+-3.68,-8.640576167+-7.984,126.1+-5.923,104.6+-nan,2.502+-nan,0.0+-nan,3,15
2016-05-20T08:32:34.000Z+-0.005,41.1262695+-3.68,-8.640546667+-7.984,132.6+-5.923,110.14+-nan,2.666+-nan,0.0+-nan,3,15
2016-05-20T08:32:35.000Z+-0.005,41.126257167+-3.68,-8.640513667+-7.984,139.0+-5.923,115.62+-nan,3.505+-nan,0.0+-nan,3,15
2016-05-20T08:32:36.000Z+-0.005,41.126237833+-3.68,-8.640482333+-7.984,145.7+-5.923,131.52+-nan,3.213+-nan,0.0+-nan,3,15
2016-05-20T08:32:37.000Z+-0.005,41.126214833+-3.68,-8.640469333+-7.984,151.6+-5.923,172.65+-nan,2.905+-nan,0.0+-nan,3,15
2016-05-20T08:32:38.000Z+-0.005,41.12619+-3.68,-8.640478+-7.984,157.8+-7.59,212.86+-nan,2.9+-nan,0.0+-nan,3,15
2016-05-20T08:32:39.000Z+-0.005,41.126179+-3.68,-8.640494+-7.984,164.3+-5.923,226.0+-nan,0.869+-nan,0.0+-nan,3,15
2016-05-20T08:32:40.000Z+-0.005,41.126182333+-3.68,-8.640484333+-7.984,171.0+-5.923,91.44+-nan,2.575+-nan,0.0+-nan,3,15
2016-05-20T08:32:41.000Z+-0.005,41.1261825+-3.68,-8.640434167+-7.984,177.0+-5.923,98.84+-nan,5.515+-nan,0.0+-nan,3,15
2016-05-20T08:32:42.000Z+-0.005,41.126162667+-3.68,-8.64037+-7.984,183.0+-5.923,120.12+-nan,6.265+-nan,0.0+-nan,3,15
2016-05-20T08:32:43.000Z+-0.005,41.1261295+-3.68,-8.640330167+-7.984,189.3+-5.923,146.86+-nan,4.245+-nan,0.0+-nan,3,15
2016-05-20T08:32:44.000Z+-0.005,41.1261035+-3.68,-8.6403355+-7.984,195.0+-6.785,184.92+-nan,3.413+-nan,0.0+-nan,3,15
2016-05-20T08:32:45.000Z+-0.005,41.126095333+-3.68,-8.640368333+-7.984,200.3+-6.785,245.75+-nan,3.352+-nan,0.0+-nan,3,14
2016-05-20T08:32:46.000Z+-0.005,41.126102833+-3.68,-8.640392833+-7.984,205.9+-6.785,278.13+-nan,1.723+-nan,0.0+-nan,3,14
2016-05-20T08:32:47.000Z+-0.005,41.1261085+-3.68,-8.640381167+-7.984,211.8+-5.923,68.98+-nan,2.565+-nan,0.0+-nan,3,14
2016-05-20T08:32:48.000Z+-0.005,41.126101167+-3.68,-8.640342167+-7.984,218.0+-5.923,110.1+-nan,4.145+-nan,0.0+-nan,3,14
2016-05-20T08:32:49.000Z+-0.005,41.126075833+-3.68,-8.640312667+-7.984,224.4+-5.923,151.1+-nan,3.396+-nan,0.0+-nan,3,14
2016-05-20T08:32:50.000Z+-0.005,41.126041333+-3.68,-8.6403225+-7.984,230.2+-5.98,209.62+-nan,4.647+-nan,0.0+-nan,3,14
2016-05-20T08:32:51.000Z+-0.005,41.126013333+-3.68,-8.640365833+-7.984,235.7+-5.923,231.9+-nan,5.082+-nan,0.0+-nan,3,14
2016-05-20T08:32:52.000Z+-0.005,41.1259945+-3.68,-8.640409667+-7.984,241.5+-5.923,234.24+-nan,3.007+-nan,0.0+-nan,3,14
2016-05-20T08:32:53.000Z+-0.005,41.1259755+-3.68,-8.640429+-7.984,247.0+-5.923,213.34+-nan,2.265+-nan,0.0+-nan,3,14
2016-05-20T08:32:54.000Z+-0.005,41.125955+-3.68,-8.6404445+-7.984,252.9+-5.923,214.46+-nan,2.815+-nan,0.0+-nan,3,14
2016-05-20T08:32:55.000Z+-0.005,41.125942167+-3.68,-8.64048+-7.984,258.8+-5.98,246.3+-nan,4.075+-nan,0.0+-nan,3,14
2016-05-20T08:32:56.000Z+-0.005,41.12595+-3.68,-8.640530667+-7.984,264.5+-5.923,299.93+-nan,4.74+-nan,0.0+-nan,3,14
2016-05-20T08:32:57.000Z+-0.005,41.125978333+-3.68,-8.640553167+-7.984,270.4+-5.923,347.67+-nan,3.477+-nan,0.0+-nan,3,14
2016-05-20T08:32:58.000Z+-0.005,41.125992667+-3.68,-8.640530667+-7.984,276.3+-5.923,44.84+-nan,3.275+-nan,0.0+-nan,3,14
2016-05-20T08:32:59.000Z+-0.005,41.125969167+-3.68,-8.640503333+-7.984,281.9+-6.727,163.98+-nan,4.735+-nan,0.0+-nan,3,14
2016-05-20T08:33:00.000Z+-0.005,41.125927667+-3.68,-8.64052+-7.984,287.4+-6.842,215.92+-nan,5.855+-nan,0.0+-nan,3,14
2016-05-20T08:33:01.000Z+-0.005,41.125903167+-3.68,-8.640581333+-7.984,292.5+-5.923,259.54+-nan,6.175+-nan,0.0+-nan,3,14
2016-05-20T08:33:02.000Z+-0.005,41.125909333+-3.68,-8.640657833+-7.984,296.9+-5.923,287.19+-nan,6.385+-nan,0.0+-nan,3,14
2016-05-20T08:33:03.000Z+-0.005,41.125927833+-3.68,-8.640717167+-7.984,302.4+-5.923,294.96+-nan,4.045+-nan,0.0+-nan,3,14
2016-05-20T08:33:04.000Z+-0.005,41.125931+-3.68,-8.640747+-7.984,308.2+-5.923,259.41+-nan,1.512+-nan,0.0+-nan,3,14
2016-05-20T08:33:05.000Z+-0.005,41.125909+-3.68,-8.640756833+-7.984,313.3+-5.923,192.61+-nan,3.766+-nan,0.0+-nan,3,14
2016-05-20T08:33:06.000Z+-0.005,41.125874333+-3.68,-8.640779833+-7.984,318.5+-5.923,219.21+-nan,4.853+-nan,0.0+-nan,3,14
2016-05-20T08:33:07.000Z+-0.005,41.125850833+-3.68,-8.640834667+-7.984,324.0+-5.923,254.76+-nan,6.158+-nan,0.0+-nan,3,14
2016-05-20T08:33:08.000Z+-0.005,41.125848333+-3.68,-8.640914+-7.984,329.2+-5.923,276.79+-nan,7.135+-nan,0.0+-nan,3,14
2016-05-20T08:33:09.000Z+-0.005,41.125859333+-3.68,-8.640987+-7.984,334.7+-6.038,283.57+-nan,5.548+-nan,0.0+-nan,3,14
2016-05-20T08:33:10.000Z+-0.005,41.125862667+-3.68,-8.641032333+-7.984,340.2+-5.923,275.97+-nan,2.511+-nan,0.0+-nan,3,14
2016-05-20T08:33:11.000Z+-0.005,41.125847+-3.68,-8.641056333+-7.984,345.7+-5.923,228.38+-nan,3.293+-nan,0.0+-nan,3,14
2016-05-20T08:33:12.000Z+-0.005,41.125819333+-3.68,-8.641089+-7.984,351.4+-5.923,229.93+-nan,4.851+-nan,0.0+-nan,3,14
2016-05-20T08:33:13.000Z+-0.005,41.125800667+-3.68,-8.641158167+-7.984,357.0+-6.842,256.05+-nan,7.416+-nan,0.0+-nan,3,14
2016-05-20T08:33:14.000Z+-0.005,41.1258075+-3.68,-8.641270333+-7.984,361.6+-6.842,277.49+-nan,9.654+-nan,0.0+-nan,3,14
2016-05-20T08:33:15.000Z+-0.005,41.125821667+-3.68,-8.641373667+-7.984,367.0+-5.923,284.77+-nan,8.142+-nan,0.0+-nan,3,14
2016-05-20T08:33:16.000Z+-0.005,41.125828167+-3.68,-8.6414455+-7.984,373.2+-5.923,266.29+-nan,4.445+-nan,0.0+-nan,3,14
2016-05-20T08:33:17.000Z+-0.005,41.1258085+-3.68,-8.641482833+-7.984,379.2+-5.923,225.29+-nan,3.909+-nan,0.0+-nan,3,14
2016-05-20T08:33:18.000Z+-0.005,41.125777667+-3.68,-8.641508+-7.984,384.7+-5.923,215.43+-nan,4.052+-nan,0.0+-nan,3,14
2016-05-20T08:33:19.000Z+-0.005,41.125758667+-3.68,-8.641549333+-7.984,390.2+-6.842,247.47+-nan,4.747+-nan,0.0+-nan,3,14
2016-05-20T08:33:20.000Z+-0.005,41.125770167+-3.68,-8.641624667+-7.984,396.0+-6.842,278.89+-nan,7.807+-nan,0.0+-nan,3,14
2016-05-20T08:33:21.000Z+-0.005,41.125799333+-3.68,-8.641728333+-7.984,402.3+-5.923,289.07+-nan,8.945+-nan,0.0+-nan,3,14
2016-05-20T08:33:22.000Z+-0.005,41.125814667+-3.68,-8.641819333+-7.984,408.9+-5.923,278.53+-nan,6.329+-nan,0.0+-nan,3,14
2016-05-20T08:33:23.000Z+-0.005,41.125810667+-3.68,-8.641875333+-7.984,414.2+-5.923,248.41+-nan,3.226+-nan,0.0+-nan,3,14
2016-05-20T08:33:24.000Z+-0.005,41.125793667+-3.68,-8.641897333+-7.984,419.4+-5.923,210.15+-nan,2.409+-nan,0.0+-nan,3,14
2016-05-20T08:33:25.000Z+-0.005,41.1257795+-3.68,-8.641921833+-7.984,426.1+-5.923,254.77+-nan,2.86+-nan,0.0+-nan,3,14
2016-05-20T08:33:26.000Z+-0.005,41.125788833+-3.68,-8.641972667+-7.984,432.2+-5.923,295.38+-nan,5.656+-nan,0.0+-nan,3,14
2016-05-20T08:33:27.000Z+-0.005,41.125818667+-3.68,-8.642034833+-7.984,437.8+-8.912,304.36+-nan,6.817+-nan,0.0+-nan,3,14
2016-05-20T08:33:28.000Z+-0.005,41.125846333+-3.68,-8.642075333+-7.984,443.9+-5.923,311.03+-nan,2.85+-nan,0.0+-nan,3,14
2016-05-20T08:33:29.000Z+-0.005,41.125850833+-3.68,-8.642092+-7.984,449.3+-6.727,287.86+-nan,1.696+-nan,0.0+-nan,3,14
2016-05-20T08:33:30.000Z+-0.005,41.125830833+-3.68,-8.642099667+-7.984,454.5+-8.107,202.82+-nan,3.102+-nan,0.0+-nan,3,14
2016-05-20T08:33:31.000Z+-0.005,41.125814833+-3.68,-8.642116167+-7.984,460.4+-6.842,247.31+-nan,2.784+-nan,0.0+-nan,3,14
2016-05-20T08:33:32.000Z+-0.005,41.125825667+-3.68,-8.642165833+-7.984,465.7+-5.923,279.55+-nan,5.844+-nan,0.0+-nan,3,14
2016-05-20T08:33:33.000Z+-0.005,41.1258495+-3.68,-8.642233667+-7.984,462.4+-5.923,290.79+-nan,5.947+-nan,0.0+-nan,3,14
2016-05-20T08:33:34.000Z+-0.005,41.125868333+-3.68,-8.642277833+-7.984,463.2+-5.923,291.25+-nan,2.566+-nan,0.0+-nan,3,14
2016-05-20T08:33:35.000Z+-0.005,41.1258625+-3.68,-8.6423045+-7.984,463.6+-5.923,282.41+-nan,3.487+-nan,0.0+-nan,3,14
2016-05-20T08:33:36.000Z+-0.005,41.125859333+-3.68,-8.642324+-7.984,464.2+-5.923,278.7+-nan,0.983+-nan,0.0+-nan,3,14
2016-05-20T08:33:37.000Z+-0.005,41.125851333+-3.68,-8.642354333+-7.984,467.2+-10.062,259.76+-nan,3.02+-nan,0.0+-nan,3,14
2016-05-20T08:33:38.000Z+-0.005,41.125859667+-3.68,-8.642409667+-7.984,471.8+-10.062,281.91+-nan,5.532+-nan,0.0+-nan,3,14
2016-05-20T08:33:39.000Z+-0.005,41.125894167+-3.68,-8.642482667+-7.984,476.0+-8.395,307.24+-nan,6.903+-nan,0.0+-nan,3,14
2016-05-20T08:33:40.000Z+-0.005,41.125932667+-3.68,-8.642544833+-7.984,481.2+-11.787,315.11+-nan,5.468+-nan,0.0+-nan,3,14
2016-05-20T08:33:41.000Z+-0.005,41.1259545+-3.68,-8.6425815+-7.984,489.3+-8.395,292.03+-nan,2.686+-nan,0.0+-nan,3,14
2016-05-20T08:33:42.000Z+-0.005,41.125963+-3.68,-8.642623167+-7.984,495.9+-8.28,220.88+-nan,4.519+-nan,0.0+-nan,3,14
2016-05-20T08:33:43.000Z+-0.005,41.12594+-3.68,-8.642666667+-7.984,502.3+-5.923,223.93+-nan,5.051+-nan,0.0+-nan,3,14
2016-05-20T08:33:44.000Z+-0.005,41.125911833+-3.68,-8.642706333+-7.984,512.3+-5.923,255.8+-nan,3.451+-nan,0.0+-nan,3,15
2016-05-20T08:33:45.000Z+-0.005,41.125919833+-3.68,-8.642743167+-7.984,520.7+-6.842,303.63+-nan,4.536+-nan,0.0+-nan,3,15
2016-05-20T08:33:46.000Z+-0.005,41.125953667+-3.68,-8.642783+-7.984,528.7+-6.842,324.62+-nan,5.754+-nan,0.0+-nan,3,15
2016-05-20T08:33:47.000Z+-0.005,41.1259765+-3.68,-8.642822667+-7.984,536.6+-8.395,303.91+-nan,3.771+-nan,0.0+-nan,3,15
2016-05-20T08:33:48.000Z+-0.005,41.125977+-3.68,-8.642856+-7.984,543.7+-8.28,254.53+-nan,3.125+-nan,0.0+-nan,3,15
2016-05-20T08:33:49.000Z+-0.005,41.125952667+-3.68,-8.642881167+-7.984,552.0+-8.28,215.61+-nan,3.727+-nan,0.0+-nan,3,15
2016-05-20T08:33:50.000Z+-0.005,41.125911667+-3.68,-8.642880333+-7.984,562.7+-5.923,204.81+-nan,2.082+-nan,0.0+-nan,3,15
2016-05-20T08:33:51.000Z+-0.005,41.125903667+-3.68,-8.642883667+-7.984,571.0+-5.923,271.68+-nan,1.195+-nan,0.0+-nan,3,15
2016-05-20T08:33:52.000Z+-0.005,41.125929167+-3.68,-8.642902167+-7.984,578.9+-6.727,324.23+-nan,4.021+-nan,0.0+-nan,3,15
